country,date,confirmed_cases,deaths,new_cases,new_deaths
South Africa,2022-04-11,3732628,100098,553,2
South Africa,2022-04-12,3733919,100116,1291,18
South Africa,2022-04-13,3735578,100132,1659,16
South Africa,2022-04-14,3737346,100138,1768,6
South Africa,2022-04-15,3739192,100142,1846,4
South Africa,2022-04-16,3740398,100144,1206,2
South Africa,2022-04-17,3741230,100147,832,3
South Africa,2022-04-18,3742107,100181,877,34
South Africa,2022-04-19,3743582,100195,1475,14
South Africa,2022-04-20,3746424,100211,2842,16
South Africa,2022-04-21,3750830,100276,4406,65
South Africa,2022-04-22,3755459,100286,4629,10
South Africa,2022-04-23,3759689,100298,4230,12
South Africa,2022-04-24,3762911,100303,3222,5
South Africa,2022-04-25,3764865,100333,1954,30
South Africa,2022-04-26,3769927,100348,5062,15
South Africa,2022-04-27,3776298,100351,6371,3
South Africa,2022-04-28,3780444,100355,4146,4
South Africa,2022-04-29,3785398,100360,4954,5
South Africa,2022-04-30,3791125,100363,5727,3
South Africa,2022-05-01,3795763,100363,4638,0
South Africa,2022-05-02,3798413,100370,2650,7
South Africa,2022-05-03,3802198,100377,3785,7
South Africa,2022-05-04,3808368,100407,6170,30
South Africa,2022-05-05,3818125,100471,9757,64
South Africa,2022-05-06,3827378,100505,9253,34
South Africa,2022-05-07,3835902,100516,8524,11
South Africa,2022-05-08,3841388,100523,5486,7
South Africa,2022-05-09,3844625,100533,3237,10
South Africa,2022-05-10,3852148,100559,7523,26
South Africa,2022-05-11,3862165,100609,10017,50
South Africa,2022-05-12,3871085,100630,8920,21
South Africa,2022-05-13,3879434,100744,8349,114
South Africa,2022-05-14,3887449,100753,8015,9
South Africa,2022-05-15,3891793,100755,4344,2
South Africa,2022-05-16,3894745,100771,2952,16
South Africa,2022-05-17,3899841,100812,5096,41
South Africa,2022-05-18,3908020,100867,8179,55
South Africa,2022-05-19,3908020,100867,0,0
South Africa,2022-05-20,3921633,100916,13613,49
South Africa,2022-05-21,3926652,100931,5019,15
South Africa,2022-05-22,3929872,100933,3220,2
South Africa,2022-05-23,3931534,100952,1662,19
South Africa,2022-05-24,3935761,101002,4227,50
South Africa,2022-05-25,3941045,101043,5284,41
South Africa,2022-05-26,3944845,101092,3800,49
South Africa,2022-05-27,3948119,101128,3274,36
South Africa,2022-05-28,3952193,101142,4074,14
South Africa,2022-05-29,3953967,101146,1774,4
South Africa,2022-05-30,3954971,101162,1004,16
South Africa,2022-05-31,3957777,101190,2806,28
South Africa,2022-06-01,3960424,101219,2647,29
South Africa,2022-06-02,3963394,101250,2970,31
South Africa,2022-06-03,3965422,101285,2028,35
South Africa,2022-06-04,3967078,101313,1656,28
South Africa,2022-06-05,3968205,101317,1127,4
South Africa,2022-06-06,3968205,101317,0,0
South Africa,2022-06-07,3970993,101397,2788,80
South Africa,2022-06-08,3973086,101424,2093,27
South Africa,2022-06-09,3975062,101448,1976,24
South Africa,2022-06-10,3976653,101468,1591,20
South Africa,2022-06-11,3977628,101477,975,9
South Africa,2022-06-12,3978590,101484,962,7
South Africa,2022-06-13,3979126,101509,536,25
South Africa,2022-06-14,3979836,101550,710,41
South Africa,2022-06-15,3981739,101576,1903,26
South Africa,2022-06-16,3983675,101584,1936,8
South Africa,2022-06-17,3984646,101589,971,5
South Africa,2022-06-18,3984646,101589,0,0
South Africa,2022-06-19,3986601,101604,1955,15
South Africa,2022-06-20,3986892,101620,291,16
South Africa,2022-06-21,3986892,101640,0,20
South Africa,2022-06-22,3989007,101697,2115,57
South Africa,2022-06-23,3990057,101704,1050,7
South Africa,2022-06-24,3991003,101717,946,13
South Africa,2022-06-25,3991944,101727,941,10
South Africa,2022-06-26,3992449,101731,505,4
South Africa,2022-06-27,3992661,101740,212,9
South Africa,2022-06-28,3993004,101745,343,5
South Africa,2022-06-29,3993444,101764,440,19
South Africa,2022-06-30,3993444,101764,0,0
South Africa,2022-07-01,3993843,101793,399,29
South Africa,2022-07-02,3994223,101809,380,16
South Africa,2022-07-03,3995291,101812,1068,3
South Africa,2022-07-04,3995291,101812,0,0
South Africa,2022-07-05,3995784,101847,493,35
South Africa,2022-07-06,3995784,101847,0,0
South Africa,2022-07-07,3996904,101868,1120,21
South Africa,2022-07-08,3997269,101876,365,8
South Africa,2022-07-09,3997269,101876,0,0
South Africa,2022-07-10,3997269,101876,0,0
South Africa,2022-07-11,3997975,101880,706,4
South Africa,2022-07-12,3997975,101880,0,0
South Africa,2022-07-13,3998466,101895,491,15
South Africa,2022-07-14,3998466,101895,0,0
South Africa,2022-07-15,3998466,101895,0,0
South Africa,2022-07-16,3999751,101918,1285,23
South Africa,2022-07-17,3999751,101918,0,0
South Africa,2022-07-18,3999751,101918,0,0
South Africa,2022-07-19,4000894,101935,1143,17
South Africa,2022-07-20,4001444,101939,550,4
South Africa,2022-07-21,4001816,101942,372,3
South Africa,2022-07-22,4002133,101943,317,1
South Africa,2022-07-23,4002133,101943,0,0
South Africa,2022-07-24,4002133,101943,0,0
South Africa,2022-07-25,4002981,101955,848,12
South Africa,2022-07-26,4002981,101955,0,0
South Africa,2022-07-27,4002981,101955,0,0
South Africa,2022-07-28,4004201,101977,1220,22
South Africa,2022-07-29,4004555,101982,354,5
South Africa,2022-07-30,4004555,101982,0,0
South Africa,2022-07-31,4005124,101982,569,0
South Africa,2022-08-01,4005124,101982,0,0
South Africa,2022-08-02,4005124,101982,0,0
South Africa,2022-08-03,4005124,101982,0,0
South Africa,2022-08-04,4005124,101982,0,0
South Africa,2022-08-05,4005124,101982,0,0
South Africa,2022-08-06,4005124,101982,0,0
South Africa,2022-08-07,4006871,101982,1747,0
South Africa,2022-08-08,4006871,101982,0,0
South Africa,2022-08-09,4006916,101982,45,0
South Africa,2022-08-10,4006916,101982,0,0
South Africa,2022-08-11,4007080,101982,164,0
South Africa,2022-08-12,4007080,101982,0,0
South Africa,2022-08-13,4007925,101982,845,0
South Africa,2022-08-14,4008164,101982,239,0
South Africa,2022-08-15,4008443,101982,279,0
South Africa,2022-08-16,4008696,101982,253,0
South Africa,2022-08-17,4008988,102066,292,84
South Africa,2022-08-18,4009243,102066,255,0
South Africa,2022-08-19,4009509,102066,266,0
South Africa,2022-08-20,4009730,102066,221,0
South Africa,2022-08-21,4009730,102066,0,0
South Africa,2022-08-22,4010000,102066,270,0
South Africa,2022-08-23,4010207,102066,207,0
South Africa,2022-08-24,4010453,102084,246,18
South Africa,2022-08-25,4010752,102084,299,0
South Africa,2022-08-26,4010999,102084,247,0
South Africa,2022-08-27,4011210,102084,211,0
South Africa,2022-08-28,4011357,102084,147,0
South Africa,2022-08-29,4011431,102084,74,0
South Africa,2022-08-30,4011657,102084,226,0
South Africa,2022-08-31,4011937,102084,280,0
South Africa,2022-09-01,4012239,102108,302,24
South Africa,2022-09-02,4012485,102108,246,0
South Africa,2022-09-03,4012653,102108,168,0
South Africa,2022-09-04,4012812,102108,159,0
South Africa,2022-09-05,4012920,102108,108,0
South Africa,2022-09-06,4012920,102108,0,0
South Africa,2022-09-07,4013446,102129,526,21
South Africa,2022-09-08,4013721,102129,275,0
South Africa,2022-09-09,4014050,102129,329,0
South Africa,2022-09-10,4014277,102129,227,0
South Africa,2022-09-11,4014405,102129,128,0
South Africa,2022-09-12,4014485,102129,80,0
South Africa,2022-09-13,4014724,102129,239,0
South Africa,2022-09-14,4014986,102129,262,0
South Africa,2022-09-15,4015347,102146,361,17
South Africa,2022-09-16,4015626,102146,279,0
South Africa,2022-09-17,4015880,102146,254,0
South Africa,2022-09-18,4015880,102146,0,0
South Africa,2022-09-19,4016157,102146,277,0
South Africa,2022-09-20,4016157,102146,0,0
South Africa,2022-09-21,4016460,102169,303,23
South Africa,2022-09-22,4017011,102169,551,0
South Africa,2022-09-23,4017163,102169,152,0
South Africa,2022-09-24,4017163,102169,0,0
South Africa,2022-09-25,4017552,102169,389,0
South Africa,2022-09-26,4017788,102169,236,0
South Africa,2022-09-27,4018102,102169,314,0
South Africa,2022-09-28,4018102,102169,0,0
South Africa,2022-09-29,4018769,102185,667,16
South Africa,2022-09-30,4019077,102185,308,0
South Africa,2022-10-01,4019077,102185,0,0
South Africa,2022-10-02,4019077,102185,0,0
South Africa,2022-10-03,4019077,102185,0,0
South Africa,2022-10-04,4019800,102185,723,0
South Africa,2022-10-05,4020142,102194,342,9
South Africa,2022-10-06,4020429,102194,287,0
South Africa,2022-10-07,4020788,102194,359,0
South Africa,2022-10-08,4020788,102194,0,0
South Africa,2022-10-09,4021252,102194,464,0
South Africa,2022-10-10,4021386,102194,134,0
South Africa,2022-10-11,4021746,102194,360,0
South Africa,2022-10-12,4022107,102194,361,0
South Africa,2022-10-13,4022577,102246,470,52
South Africa,2022-10-14,4022973,102246,396,0
South Africa,2022-10-15,4023358,102246,385,0
South Africa,2022-10-16,4023358,102246,0,0
South Africa,2022-10-17,4023732,102246,374,0
South Africa,2022-10-18,4024129,102246,397,0
South Africa,2022-10-19,4024553,102246,424,0
South Africa,2022-10-20,4024959,102246,406,0
South Africa,2022-10-21,4025375,102257,416,11
South Africa,2022-10-22,4025375,102257,0,0
South Africa,2022-10-23,4025375,102257,0,0
South Africa,2022-10-24,4026068,102257,693,0
South Africa,2022-10-25,4026437,102257,369,0
South Africa,2022-10-26,4026786,102257,349,0
South Africa,2022-10-27,4027157,102257,371,0
South Africa,2022-10-28,4027567,102311,410,54
South Africa,2022-10-29,4027744,102311,177,0
South Africa,2022-10-30,4028160,102311,416,0
South Africa,2022-10-31,4028308,102311,148,0
South Africa,2022-11-01,4028651,102311,343,0
South Africa,2022-11-02,4029027,102311,376,0
South Africa,2022-11-03,4029496,102311,469,0
South Africa,2022-11-04,4029737,102363,241,52
South Africa,2022-11-05,4029737,102363,0,0
South Africa,2022-11-06,4029942,102363,205,0
South Africa,2022-11-07,4030660,102363,718,0
South Africa,2022-11-08,4031096,102363,436,0
South Africa,2022-11-09,4031624,102363,528,0
South Africa,2022-11-10,4032109,102363,485,0
South Africa,2022-11-11,4032718,102371,609,8
South Africa,2022-11-12,4033182,102371,464,0
South Africa,2022-11-13,4033182,102371,0,0
South Africa,2022-11-14,4034343,102371,1161,0
South Africa,2022-11-15,4035522,102371,1179,0
South Africa,2022-11-16,4036165,102371,643,0
South Africa,2022-11-17,4036623,102371,458,0
South Africa,2022-11-18,4037221,102395,598,24
South Africa,2022-11-19,4037221,102395,0,0
South Africa,2022-11-20,4037221,102395,0,0
South Africa,2022-11-21,4038121,102395,900,0
South Africa,2022-11-22,4038501,102395,380,0
South Africa,2022-11-23,4039344,102395,843,0
South Africa,2022-11-24,4039858,102395,514,0
South Africa,2022-11-25,4040289,102428,431,33
South Africa,2022-11-26,4040289,102428,0,0
South Africa,2022-11-27,4040712,102428,423,0
South Africa,2022-11-28,4040980,102428,268,0
South Africa,2022-11-29,4041445,102428,465,0
South Africa,2022-11-30,4041890,102428,445,0
South Africa,2022-12-01,4042208,102464,318,36
South Africa,2022-12-02,4042520,102464,312,0
South Africa,2022-12-03,4042769,102464,249,0
South Africa,2022-12-04,4042912,102464,143,0
South Africa,2022-12-05,4043017,102464,105,0
South Africa,2022-12-06,4043242,102464,225,0
South Africa,2022-12-07,4043543,102464,301,0
South Africa,2022-12-08,4044422,102550,879,86
South Africa,2022-12-09,4044761,102550,339,0
South Africa,2022-12-10,4045070,102550,309,0
South Africa,2022-12-11,4045262,102550,192,0
South Africa,2022-12-12,4045262,102550,0,0
South Africa,2022-12-13,4045472,102550,210,0
South Africa,2022-12-14,4045472,102550,0,0
South Africa,2022-12-15,4046150,102568,678,18
South Africa,2022-12-16,4046568,102568,418,0
South Africa,2022-12-17,4046603,102568,35,0
South Africa,2022-12-18,4046603,102568,0,0
South Africa,2022-12-19,4046603,102568,0,0
South Africa,2022-12-20,4046986,102568,383,0
South Africa,2022-12-21,4046986,102568,0,0
South Africa,2022-12-22,4047273,102568,287,0
South Africa,2022-12-23,4047681,102568,408,0
South Africa,2022-12-24,4048047,102568,366,0
South Africa,2022-12-25,4048199,102568,152,0
South Africa,2022-12-26,4048281,102568,82,0
South Africa,2022-12-27,4048435,102568,154,0
South Africa,2022-12-28,4048580,102568,145,0
South Africa,2022-12-29,4048580,102568,0,0
South Africa,2022-12-30,4048998,102568,418,0
South Africa,2022-12-31,4049202,102568,204,0
South Africa,2023-01-01,4049319,102568,117,0
South Africa,2023-01-02,4049366,102568,47,0
South Africa,2023-01-03,4049454,102568,88,0
South Africa,2023-01-04,4049479,102568,25,0
South Africa,2023-01-05,4049836,102568,357,0
South Africa,2023-01-06,4050050,102568,214,0
South Africa,2023-01-07,4050050,102568,0,0
South Africa,2023-01-08,4050082,102568,32,0
South Africa,2023-01-09,4050288,102568,206,0
South Africa,2023-01-10,4050288,102568,0,0
South Africa,2023-01-11,4050890,102568,602,0
South Africa,2023-01-12,4051060,102568,170,0
South Africa,2023-01-13,4051243,102568,183,0
South Africa,2023-01-14,4051607,102568,364,0
South Africa,2023-01-15,4051787,102568,180,0
South Africa,2023-01-16,4051891,102568,104,0
South Africa,2023-01-17,4052114,102568,223,0
South Africa,2023-01-18,4052988,102568,874,0
South Africa,2023-01-19,4053527,102568,539,0
South Africa,2023-01-20,4053796,102588,269,20
South Africa,2023-01-21,4053796,102588,0,0
South Africa,2023-01-22,4054160,102588,364,0
South Africa,2023-01-23,4054267,102588,107,0
South Africa,2023-01-24,4054522,102588,255,0
South Africa,2023-01-25,4054803,102595,281,7
South Africa,2023-01-26,4055054,102595,251,0
South Africa,2023-01-27,4055284,102595,230,0
South Africa,2023-01-28,4055284,102595,0,0
South Africa,2023-01-29,4055416,102595,132,0
South Africa,2023-01-30,4055720,102595,304,0
South Africa,2023-01-31,4055966,102595,246,0
South Africa,2023-02-01,4056201,102595,235,0
South Africa,2023-02-02,4056458,102595,257,0
South Africa,2023-02-03,4056701,102595,243,0
South Africa,2023-02-04,4056701,102595,0,0
South Africa,2023-02-05,4056701,102595,0,0
South Africa,2023-02-06,4057211,102595,510,0
South Africa,2023-02-07,4057211,102595,0,0
South Africa,2023-02-08,4057211,102595,0,0
South Africa,2023-02-09,4057211,102595,0,0
South Africa,2023-02-10,4057211,102595,0,0
South Africa,2023-02-11,4057211,102595,0,0
South Africa,2023-02-12,4057211,102595,0,0
South Africa,2023-02-13,4058966,102595,1755,0
South Africa,2023-02-14,4059348,102595,382,0
South Africa,2023-02-15,4059348,102595,0,0
South Africa,2023-02-16,4060077,102595,729,0
South Africa,2023-02-17,4060349,102595,272,0
South Africa,2023-02-18,4060349,102595,0,0
South Africa,2023-02-19,4060349,102595,0,0
South Africa,2023-02-20,4061085,102595,736,0
South Africa,2023-02-21,4061085,102595,0,0
South Africa,2023-02-22,4061085,102595,0,0
South Africa,2023-02-23,4061085,102595,0,0
South Africa,2023-02-24,4061383,102595,298,0
South Africa,2023-02-25,4061383,102595,0,0
South Africa,2023-02-26,4061383,102595,0,0
South Africa,2023-02-27,4063237,102595,1854,0
South Africa,2023-02-28,4063573,102595,336,0
South Africa,2023-03-01,4063863,102595,290,0
South Africa,2023-03-02,4064457,102595,594,0
South Africa,2023-03-03,4064889,102595,432,0
South Africa,2023-03-04,4064889,102595,0,0
South Africa,2023-03-05,4064889,102595,0,0
South Africa,2023-03-06,4065857,102595,968,0
South Africa,2023-03-07,4066044,102595,187,0
South Africa,2023-03-08,4066641,102595,597,0
South Africa,2023-03-09,4067067,102595,426,0
United Kingdom,2020-01-23,0,0,0,0
United Kingdom,2020-01-24,0,0,0,0
United Kingdom,2020-01-25,0,0,0,0
United Kingdom,2020-01-26,0,0,0,0
United Kingdom,2020-01-27,0,0,0,0
United Kingdom,2020-01-28,0,0,0,0
United Kingdom,2020-01-29,0,0,0,0
United Kingdom,2020-01-30,0,1,0,1
United Kingdom,2020-01-31,2,1,2,0
United Kingdom,2020-02-01,2,1,0,0
United Kingdom,2020-02-02,2,2,0,1
United Kingdom,2020-02-03,8,2,6,0
United Kingdom,2020-02-04,8,2,0,0
United Kingdom,2020-02-05,9,2,1,0
United Kingdom,2020-02-06,9,2,0,0
United Kingdom,2020-02-07,9,2,0,0
United Kingdom,2020-02-08,13,2,4,0
United Kingdom,2020-02-09,14,2,1,0
United Kingdom,2020-02-10,14,2,0,0
United Kingdom,2020-02-11,15,2,1,0
United Kingdom,2020-02-12,16,2,1,0
United Kingdom,2020-02-13,17,2,1,0
United Kingdom,2020-02-14,18,2,1,0
United Kingdom,2020-02-15,18,2,0,0
United Kingdom,2020-02-16,18,2,0,0
United Kingdom,2020-02-17,19,2,1,0
United Kingdom,2020-02-18,19,2,0,0
United Kingdom,2020-02-19,20,2,1,0
United Kingdom,2020-02-20,22,2,2,0
United Kingdom,2020-02-21,23,2,1,0
United Kingdom,2020-02-22,23,3,0,1
United Kingdom,2020-02-23,28,3,5,0
United Kingdom,2020-02-24,30,3,2,0
United Kingdom,2020-02-25,34,3,4,0
United Kingdom,2020-02-26,37,3,3,0
United Kingdom,2020-02-27,44,3,7,0
United Kingdom,2020-02-28,56,3,12,0
United Kingdom,2020-02-29,61,3,5,0
United Kingdom,2020-03-01,94,3,33,0
United Kingdom,2020-03-02,134,4,40,1
United Kingdom,2020-03-03,189,4,55,0
United Kingdom,2020-03-04,246,5,57,1
United Kingdom,2020-03-05,295,7,49,2
United Kingdom,2020-03-06,374,9,79,2
United Kingdom,2020-03-07,429,9,55,0
United Kingdom,2020-03-08,483,11,54,2
United Kingdom,2020-03-09,630,16,147,5
United Kingdom,2020-03-10,888,19,258,3
United Kingdom,2020-03-11,1299,26,411,7
United Kingdom,2020-03-12,1788,39,489,13
United Kingdom,2020-03-13,2268,55,480,16
United Kingdom,2020-03-14,2632,76,364,21
United Kingdom,2020-03-15,3074,107,442,31
United Kingdom,2020-03-16,3686,159,612,52
United Kingdom,2020-03-17,4456,217,770,58
United Kingdom,2020-03-18,5462,291,1006,74
United Kingdom,2020-03-19,6523,370,1061,79
United Kingdom,2020-03-20,7778,488,1255,118
United Kingdom,2020-03-21,8975,632,1197,144
United Kingdom,2020-03-22,10398,814,1423,182
United Kingdom,2020-03-23,12747,1022,2349,208
United Kingdom,2020-03-24,15139,1285,2392,263
United Kingdom,2020-03-25,17847,1622,2708,337
United Kingdom,2020-03-26,20958,2035,3111,413
United Kingdom,2020-03-27,24203,2499,3245,464
United Kingdom,2020-03-28,27055,3015,2852,516
United Kingdom,2020-03-29,29949,3601,2894,586
United Kingdom,2020-03-30,34251,4314,4302,713
United Kingdom,2020-03-31,38788,5145,4537,831
United Kingdom,2020-04-01,43755,6070,4967,925
United Kingdom,2020-04-02,48694,7077,4939,1007
United Kingdom,2020-04-03,53645,8139,4951,1062
United Kingdom,2020-04-04,57739,9287,4094,1148
United Kingdom,2020-04-05,61359,10510,3620,1223
United Kingdom,2020-04-06,66715,11682,5356,1172
United Kingdom,2020-04-07,72199,12977,5484,1295
United Kingdom,2020-04-08,77369,14439,5170,1462
United Kingdom,2020-04-09,82281,15817,4912,1378
United Kingdom,2020-04-10,86620,17137,4339,1320
United Kingdom,2020-04-11,90248,18504,3628,1367
United Kingdom,2020-04-12,93784,19882,3536,1378
United Kingdom,2020-04-13,97993,21116,4209,1234
United Kingdom,2020-04-14,102352,22371,4359,1255
United Kingdom,2020-04-15,107454,23649,5102,1278
United Kingdom,2020-04-16,112792,24975,5338,1326
United Kingdom,2020-04-17,117777,26248,4985,1273
United Kingdom,2020-04-18,122508,27442,4731,1194
United Kingdom,2020-04-19,126375,28566,3867,1124
United Kingdom,2020-04-20,131252,29730,4877,1164
United Kingdom,2020-04-21,136023,30815,4771,1085
United Kingdom,2020-04-22,141529,31926,5506,1111
United Kingdom,2020-04-23,146682,32965,5153,1039
United Kingdom,2020-04-24,151662,33978,4980,1013
United Kingdom,2020-04-25,155445,34899,3783,921
United Kingdom,2020-04-26,158920,35793,3475,894
United Kingdom,2020-04-27,163627,36662,4707,869
United Kingdom,2020-04-28,168351,37464,4724,802
United Kingdom,2020-04-29,173796,38281,5445,817
United Kingdom,2020-04-30,178765,39062,4969,781
United Kingdom,2020-05-01,183500,39849,4735,787
United Kingdom,2020-05-02,186726,40557,3226,708
United Kingdom,2020-05-03,189702,41220,2976,663
United Kingdom,2020-05-04,193086,41898,3384,678
United Kingdom,2020-05-05,196775,42540,3689,642
United Kingdom,2020-05-06,200612,43167,3837,627
United Kingdom,2020-05-07,204383,43798,3771,631
United Kingdom,2020-05-08,207435,44368,3052,570
United Kingdom,2020-05-09,209585,44907,2150,539
United Kingdom,2020-05-10,211907,45401,2322,494
United Kingdom,2020-05-11,215495,45830,3588,429
United Kingdom,2020-05-12,218892,46272,3397,442
United Kingdom,2020-05-13,222191,46726,3299,454
United Kingdom,2020-05-14,224809,47193,2618,467
United Kingdom,2020-05-15,227330,47615,2521,422
United Kingdom,2020-05-16,229397,48034,2067,419
United Kingdom,2020-05-17,231223,48411,1826,377
United Kingdom,2020-05-18,233799,48818,2576,407
United Kingdom,2020-05-19,236862,49190,3063,372
United Kingdom,2020-05-20,239572,49543,2710,353
United Kingdom,2020-05-21,242126,49886,2554,343
United Kingdom,2020-05-22,244170,50187,2044,301
United Kingdom,2020-05-23,245678,50471,1508,284
United Kingdom,2020-05-24,247033,50752,1355,281
United Kingdom,2020-05-25,248645,51031,1612,279
United Kingdom,2020-05-26,250304,51331,1659,300
United Kingdom,2020-05-27,252113,51613,1809,282
United Kingdom,2020-05-28,253849,51901,1736,288
United Kingdom,2020-05-29,255358,52155,1509,254
United Kingdom,2020-05-30,256465,52374,1107,219
United Kingdom,2020-05-31,257535,52569,1070,195
United Kingdom,2020-06-01,258979,52768,1444,199
United Kingdom,2020-06-02,260449,53001,1470,233
United Kingdom,2020-06-03,261797,53204,1348,203
United Kingdom,2020-06-04,263035,53388,1238,184
United Kingdom,2020-06-05,264146,53572,1111,184
United Kingdom,2020-06-06,264938,53723,792,151
United Kingdom,2020-06-07,265656,53886,718,163
United Kingdom,2020-06-08,266751,54047,1095,161
United Kingdom,2020-06-09,267909,54184,1158,137
United Kingdom,2020-06-10,269097,54350,1188,166
United Kingdom,2020-06-11,270104,54471,1007,121
United Kingdom,2020-06-12,271158,54606,1054,135
United Kingdom,2020-06-13,272046,54707,888,101
United Kingdom,2020-06-14,272853,54843,807,136
United Kingdom,2020-06-15,273881,54950,1028,107
United Kingdom,2020-06-16,274964,55070,1083,120
United Kingdom,2020-06-17,275964,55175,1000,105
United Kingdom,2020-06-18,276984,55265,1020,90
United Kingdom,2020-06-19,277970,55353,986,88
United Kingdom,2020-06-20,278636,55440,666,87
United Kingdom,2020-06-21,279260,55521,624,81
United Kingdom,2020-06-22,280152,55604,892,83
United Kingdom,2020-06-23,281034,55701,882,97
United Kingdom,2020-06-24,281810,55802,776,101
United Kingdom,2020-06-25,282507,55910,697,108
United Kingdom,2020-06-26,283148,55989,641,79
United Kingdom,2020-06-27,283782,56062,634,73
United Kingdom,2020-06-28,284189,56133,407,71
United Kingdom,2020-06-29,284809,56202,620,69
United Kingdom,2020-06-30,285213,56284,404,82
United Kingdom,2020-07-01,285276,56338,63,54
United Kingdom,2020-07-02,285282,56399,6,61
United Kingdom,2020-07-03,285784,56447,502,48
United Kingdom,2020-07-04,286409,56499,625,52
United Kingdom,2020-07-05,286928,56551,519,52
United Kingdom,2020-07-06,287281,56605,353,54
United Kingdom,2020-07-07,287865,56648,584,43
United Kingdom,2020-07-08,288507,56695,642,47
United Kingdom,2020-07-09,289150,56756,643,61
United Kingdom,2020-07-10,289674,56800,524,44
United Kingdom,2020-07-11,290500,56838,826,38
United Kingdom,2020-07-12,291150,56870,650,32
United Kingdom,2020-07-13,291683,56915,533,45
United Kingdom,2020-07-14,292927,56957,1244,42
United Kingdom,2020-07-15,293465,56998,538,41
United Kingdom,2020-07-16,294110,57019,645,21
United Kingdom,2020-07-17,294797,57053,687,34
United Kingdom,2020-07-18,295628,57084,831,31
United Kingdom,2020-07-19,296354,57108,726,24
United Kingdom,2020-07-20,296940,57139,586,31
United Kingdom,2020-07-21,297385,57170,445,31
United Kingdom,2020-07-22,297948,57204,563,34
United Kingdom,2020-07-23,298727,57240,779,36
United Kingdom,2020-07-24,299495,57259,768,19
United Kingdom,2020-07-25,300265,57282,770,23
United Kingdom,2020-07-26,301016,57314,751,32
United Kingdom,2020-07-27,301704,57332,688,18
United Kingdom,2020-07-28,302254,57358,550,26
United Kingdom,2020-07-29,303058,57386,804,28
United Kingdom,2020-07-30,303906,57403,848,17
United Kingdom,2020-07-31,304789,57434,883,31
United Kingdom,2020-08-01,305558,57454,769,20
United Kingdom,2020-08-02,306305,57471,747,17
United Kingdom,2020-08-03,307244,57494,939,23
United Kingdom,2020-08-04,307915,57521,671,27
United Kingdom,2020-08-05,308823,57534,908,13
United Kingdom,2020-08-06,309786,57555,963,21
United Kingdom,2020-08-07,310687,57579,901,24
United Kingdom,2020-08-08,311453,57601,766,22
United Kingdom,2020-08-09,312566,57620,1113,19
United Kingdom,2020-08-10,313384,57645,818,25
United Kingdom,2020-08-11,314534,57665,1150,20
United Kingdom,2020-08-12,315569,57689,1035,24
United Kingdom,2020-08-13,316719,57712,1150,23
United Kingdom,2020-08-14,318178,57730,1459,18
United Kingdom,2020-08-15,319223,57753,1045,23
United Kingdom,2020-08-16,320336,57768,1113,15
United Kingdom,2020-08-17,321055,57789,719,21
United Kingdom,2020-08-18,322170,57804,1115,15
United Kingdom,2020-08-19,322998,57818,828,14
United Kingdom,2020-08-20,324194,57834,1196,16
United Kingdom,2020-08-21,325255,57844,1061,10
United Kingdom,2020-08-22,326587,57856,1332,12
United Kingdom,2020-08-23,327637,57873,1050,17
United Kingdom,2020-08-24,328612,57883,975,10
United Kingdom,2020-08-25,329809,57905,1197,22
United Kingdom,2020-08-26,330955,57922,1146,17
United Kingdom,2020-08-27,332499,57934,1544,12
United Kingdom,2020-08-28,333796,57946,1297,12
United Kingdom,2020-08-29,334907,57954,1111,8
United Kingdom,2020-08-30,336661,57965,1754,11
United Kingdom,2020-08-31,338076,57984,1415,19
United Kingdom,2020-09-01,339403,57995,1327,11
United Kingdom,2020-09-02,340918,58010,1515,15
United Kingdom,2020-09-03,342698,58020,1780,10
United Kingdom,2020-09-04,344680,58035,1982,15
United Kingdom,2020-09-05,346507,58049,1827,14
United Kingdom,2020-09-06,349499,58062,2992,13
United Kingdom,2020-09-07,352450,58086,2951,24
United Kingdom,2020-09-08,354932,58102,2482,16
United Kingdom,2020-09-09,357611,58116,2679,14
United Kingdom,2020-09-10,360545,58132,2934,16
United Kingdom,2020-09-11,364088,58152,3543,20
United Kingdom,2020-09-12,367593,58175,3505,23
United Kingdom,2020-09-13,370932,58195,3339,20
United Kingdom,2020-09-14,373559,58216,2627,21
United Kingdom,2020-09-15,376669,58242,3110,26
United Kingdom,2020-09-16,380678,58273,4009,31
United Kingdom,2020-09-17,384086,58311,3408,38
United Kingdom,2020-09-18,388417,58341,4331,30
United Kingdom,2020-09-19,392847,58366,4430,25
United Kingdom,2020-09-20,396748,58406,3901,40
United Kingdom,2020-09-21,401121,58436,4373,30
United Kingdom,2020-09-22,406058,58475,4937,39
United Kingdom,2020-09-23,412245,58533,6187,58
United Kingdom,2020-09-24,418890,58567,6645,34
United Kingdom,2020-09-25,425767,58607,6877,40
United Kingdom,2020-09-26,431817,58654,6050,47
United Kingdom,2020-09-27,437522,58710,5705,56
United Kingdom,2020-09-28,441571,58765,4049,55
United Kingdom,2020-09-29,448728,58814,7157,49
United Kingdom,2020-09-30,455847,58875,7119,61
United Kingdom,2020-10-01,462780,58946,6933,71
United Kingdom,2020-10-02,469768,59020,6988,74
United Kingdom,2020-10-03,482652,59090,12884,70
United Kingdom,2020-10-04,505621,59153,22969,63
United Kingdom,2020-10-05,518218,59221,12597,68
